기간,원자력,석탄_유연탄,석탄_무연탄,석탄_계,유류,LNG,양수,신재생_연료전지,신재생_석탄가스화,신재생_태양,신재생_풍력,신재생_수력,신재생_해양,신재생_바이오,신재생_계,기타,합계
2022-05-08,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-09,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-10,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-11,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-12,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-13,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-14,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-15,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-16,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-17,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-18,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-19,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-20,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-21,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-22,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-23,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-24,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-25,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-26,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-27,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-28,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-29,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-30,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-05-31,39.373545,128.8342372,141.1443383,128.9745583,354.8544676,161.9411271,167.5967902,138.376259,138.9915091,139.2872717,151.0855232,145.486419,138.0382226,183.7232655,153.4685653,150.9666259,110.7295217
2022-06-01,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-02,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-03,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-04,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-05,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-06,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-07,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-08,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-09,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-10,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-11,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-12,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-13,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-14,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-15,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-16,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-17,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-18,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-19,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-20,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-21,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-22,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-23,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-24,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-25,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-26,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-27,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-28,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-29,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-06-30,38.45303696,126.6295746,133.3700226,126.6929439,400.8676897,155.6528804,168.9000053,127.7021781,130.0087857,131.6858438,139.0968938,139.8682733,125.5456674,175.8977555,144.1532161,138.3674696,108.1823876
2022-07-01,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-02,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-03,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-04,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-05,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-06,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-07,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-08,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-09,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-10,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-11,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-12,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-13,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-14,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-15,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-16,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-17,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-18,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-19,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-20,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-21,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-22,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-23,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-24,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-25,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-26,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-27,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-28,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-29,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-30,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-07-31,51.96107095,150.7721945,165.1972165,150.9612287,475.8859361,198.0722268,293.3025341,144.9991942,160.6535272,156.2395964,168.7756889,174.2494558,145.3194779,202.1244317,170.7773508,157.3496457,138.3060219
2022-08-01,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-02,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-03,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-04,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-05,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-06,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-07,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-08,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-09,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-10,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-11,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-12,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-13,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-14,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-15,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-16,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-17,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-18,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-19,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-20,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-21,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-22,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-23,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-24,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-25,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-26,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-27,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-28,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-29,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-30,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-08-31,60.90109806,189.6886932,214.2727383,190.0217054,645.8841025,274.269609,376.9128343,192.0629078,208.669201,212.1065517,207.3574277,218.3753285,186.8689821,251.9965759,221.2953576,214.9622497,175.3983231
2022-09-01,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-02,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-03,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-04,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-05,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-06,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-07,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-08,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-09,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-10,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-11,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
2022-09-12,48.32274086,183.3461554,257.5356191,184.0126826,458.0358304,293.3243161,323.4167175,228.9079924,289.2881137,244.0199903,232.0324748,240.4131384,221.586837,281.3719841,252.668195,238.0979721,175.6627394
