company,url,title,content
이데일리,https://n.news.naver.com/mnews/article/018/0005752472?sid=103,"""뮤지컬 '어쩌면 해피엔딩' 브로드웨이 공연, 꿈만 같아요"""," '윌휴' 콤비 박천휴·윌 애런슨의 K뮤지컬오는 10월 미국 뉴욕 벨라스코 극장 개막한국 배경 원작 그대로 미국 무대 올라국내서도 5번째 시즌 공연…내달 18일 개막[이데일리 장병호 기자] “미국 배우들이 ‘제주’, ‘목포’를 어떻게 발음해야 하는지 물어봐서 잘 가르쳐주고 있습니다.”30일 서울 종로구 대학로 한 카페에서 만난 박천휴 작가가 공개한 뮤지컬 ‘어쩌면 해피엔딩’ 브로드웨이 공연 연습 에피소드다. 박 작가가 작곡가 윌 애런슨과 함께 만든 ‘어쩌면 해피엔딩’은 오는 10월 미국 뉴욕 브로드웨이의 벨라스코 극장(Belasco Theater)에서 정식 개막한다. 뮤지컬 ‘어쩌면 해피엔딩’의 박천휴(오른쪽) 작가, 윌 애런슨 작곡가가 30일 서울 종로구 대학로 한 카페에서 가진 인터뷰에 앞서 포즈를 취하고 있다. (사진=CJ ENM)토니상 수상 프로듀서 참여로 美 공연 제작최근 브로드웨이에서 개막한 ‘위대한 개츠비’처럼 한국 프로듀서가 현지에서 제작하는 뮤지컬 프로덕션에 참여하는 경우는 있지만, 한국 창작진이 만든 뮤지컬이 브로드웨이 무대에 오르는 것은 ‘어쩌면 해피엔딩’이 처음이다. 박 작가는 “좋은 기회를 얻은 만큼 창피하지 않은 작품을 만들기 위해 노력하고 있다”고 소감을 말했다. 애런슨 작곡가도 “공식 발표 전까지는 브로드웨이 공연 사실을 믿을 수 없었다”며 “최대한 좋은 작품을 선보이고자 한다”고 덧붙였다.‘어쩌면 해피엔딩’은 가까운 미래의 서울을 배경으로 인간을 돕기 위해 태어난 로봇 올리버, 클레어가 가장 인간적인 감정인 ‘사랑’을 느끼면서 겪는 이야기를 그린 작품이다. 이번 브로드웨이 공연은 오는 9월 18일 프리뷰를 시작으로 10월 17일 정식 개막 예정이다. 배우 대런 크리스(Darren Criss), 헬렌 J. 셴(Helen J. Shen)이 주인공 올리버, 클레어 역에 각각 캐스팅됐다.박 작가에 따르면 ‘어쩌면 해피엔딩’은 처음 대본을 쓸 때부터 한국어 버전과 영어 버전을 동시에 작업했다. 우란문화재단의 창작 지원을 통해 2016년 한국에서 트라이아웃 공연을 올리면서 동시에 뉴욕에서 현지 관계자들을 대상으로 낭독 공연을 진행했다. 이 공연을 본 토니상 수상 프로듀서 제프리 리처즈(Jeffrey Richards)와 연이 닿아 브로드웨이 공연을 준비해왔다. ‘어쩌면 해피엔딩’의 브로드웨이 공연은 한국 공연과 마찬가지로 서울을 배경으로 한다. 극 중 올리버의 옛 주인 제임스 또한 원작 그대로 한국인이라는 설정으로 등장한다. 올리버, 클레어가 함께 제주로 여행을 떠나는 장면도 그대로 등장한다. 다만 원작에서 두 주인공이 해저 터널을 통해 제주도로 여행 간다는 장면은 목포까지 이동한 뒤 페리를 타는 설정으로 바뀌었다. 터널이 생소한 미국 관객을 고려한 변화다.박 작가는 “한국 배경의 이야기를 미국 관객에게 보여주는 것이 저의 가장 큰 꿈이었다”며 “브로드웨이 공연의 연출가는 한국과 다른 만큼 무대 구성은 변화가 있지만, 재즈 음악과 레코드플레이어, 반딧불 등이 등장하는 아날로그 정서는 그대로다”라고 설명했다.“한 편의 공연으로 인생 돌아보는 계기 만들고파” 오는 6월 18일 서울 대학로 예스24 스테이지 1관에서 개막하는 뮤지컬 ‘어쩌면 해피엔딩’에서 각각 올리버, 클레어 역을 맡은 배우 신재범(왼쪽), 장민제. (사진=CJ ENM)‘어쩌면 해피엔딩’은 로봇의 이야기를 그리고 있지만 인간적인 감정의 소중함을 되새기며 관객의 사랑을 받아온 작품이다. 2015년 트라이아웃 공연 이후 2016년 초연한 뒤 총 4번의 시즌 공연을 통해 관객과 만났다. 2020년부터는 CJ ENM이 제작을 맡고 있다. 제8회 이데일리 문화대상 대상 및 뮤지컬부문 최우수상, 제2회 한국뮤지컬어워즈 6관왕, 제5회 한국뮤지컬어워즈 여자신인상, 제6회 예그린뮤지컬어워드 4관왕 등을 차지하며 작품성도 인정 받았다.오는 6월 18일부터 대학로 예스24 스테이지 1관에서 3년 만에 관객과 다시 만난다. 5번째 시즌인 이번 공연은 초연 멤버 정욱진, 2021년 네 번째 시즌에 출연한 홍지희가 그대로 출연한다. 신재범, 윤은오, 박진주, 장민제가 새로운 캐스트로 합류했다.애런슨 작곡가는 “미국과 달리 한국은 더블·트리플 캐스팅으로 공연하는 것이 특징으로 배우마다 각기 다른 매력을 볼 수 있어서 좋다”며 “이번에 새로 참여하는 배우들도 각자의 해석으로 새로운 에너지를 작품에 불어넣을 것으로 기대한다”고 말했다.박 작가와 애런슨 작곡가는 뮤지컬 팬들 사이에선 ‘윌휴’ 콤비로 불린다. 박 작가가 미국 뉴욕대 유학 중 애런슨 작곡가와 만나면서 콤비를 이뤘다. 2012년 ‘번지점프를 하다’를 시작으로 ‘어쩌면 해피엔딩’, 그리고 지난해 12월 초연한 조선 최초 성악가 이인선에게서 모티브를 얻은 뮤지컬 ‘일 테노레’가 이들의 작품이다. 올 하반기에는 70년대 양과자점을 배경으로 하는 신작 ‘고스트 베이커리’를 선보일 예정이다.“공연을 보는 건 ‘인생이란 무엇인가’를 되새기는 행위라 생각해요. 다른 인물의 삶을 보면서 ‘나라면 어땠을까’라고 생각해보는 것이죠. 1930년대 경성이든, 2060년의 서울이든 낯설고 친숙하지 않은 곳에서 시작하는 이야기를 통해 ‘결국엔 내 이야기구나’라는 걸 느끼게 하는 것, 그것이 저희 목표입니다.” 뮤지컬 ‘어쩌면 해피엔딩’의 박천휴(왼쪽) 작가, 윌 애런슨 작곡가가 30일 서울 종로구 대학로 한 카페에서 가진 인터뷰에 앞서 포즈를 취하고 있다. (사진=CJ ENM) "
연합뉴스,https://n.news.naver.com/mnews/article/001/0014713560?sid=102,[전국 주요 신문 톱뉴스](29일 조간)," ▲ 경향신문 = 윤 대통령, 이첩 당일 이종섭에 3차례 전화 ▲ 국민일보 = 채상병특검법 끝내 폐기… 22대 벼르는 野 ▲ 매일일보 = '경제 모세혈관' 골목상권 피가 안돈다 ▲ 서울신문 = 똘똘 뭉친 與… '채 상병 특검법' 폐기 ▲ 세계일보 = '특검 블랙홀'에… 민생법안 줄폐기 수순 ▲ 아시아투데이 = 거부권 무력화 제동… 野 이탈표 더 많았다 ▲ 일간투데이 = 채상병 특검법 부결 ▲ 조선일보 = 특검법은 부결… 정쟁하다 날샌 21대 국회 ▲ 중앙일보 = 거야, 운동권 셀프 특혜법 강행 채상병 특검법은 재의결 무산 ▲ 한겨레 = 윤 대통령, 채 상병 사건 이첩 날 이종섭에 3차례 전화 ▲ 한국일보 = 22대 국회로 넘긴 '채상병 특검법 대치' ▲ 글로벌이코노믹 = K반도체 ""기술, 中 유출 차단하라"" 비상 ▲ 대한경제 = 금투세·공매도 혼선 자본시장 혼란 가중 ▲ 디지털타임스 = 巨野, 21대 막판 '악법'만 무더기 처리 ▲ 매일경제 = 끝까지 '巨野 독주'… 5개법안 단독처리 ▲ 브릿지경제 = '300억 달러+α' UAE 투자 보따리 풀린다 ▲ 서울경제 = ""첨단기술 경쟁력 앞선 韓""… 'AI 강국' 기회 열려 있다"" ▲ 아시아타임즈 = '채상병 특검법' 재표결서 부결… 법안 자동 폐기 ▲ 아주경제 = '채상병 특검법' 재투표 부결… 여당 대량 이탈표 없었다 ▲ 에너지경제 = 巨野 '힘 자랑 잔혹사'에 멍 드는 민생 ▲ 울산경제 = 대한민국 1호 국가산단 '꿀잼도시 콘텐츠'로 재탄생 ▲ 이데일리 = 워케이션·로컬미술관… 억대 매출 쑥쑥 ▲ 이투데이 = UAE대통령 만난 재계 '제2 중동붐' 협력 예열 ▲ 전자신문 = 삼성, 냉난방공조 레녹스와 합작법인 설립 ▲ 파이낸셜뉴스 = ""부처 예산 줄여라"" 교통정리 나선 대통령실 ▲ 한국경제 = 서울로 '원정 파산' 떠나는 지방 채무자 ▲ 전국매일 = ""적극행정 공무원 보호"" … 전국 지자체 '면책보호관' 전면 시행 ▲ 경기신문 = '과한 요구' vs '역차별'… 좁힐 줄 모르는 기회발전특구 '의견차' ▲ 경기일보 = 수원화성 깨지고 부서지고… 세계유산 관리 '엉망' ▲ 경인일보 = ""AMAT 매입한 가장동 부지, 공공택지 후보지 제척도 대안"" ▲ 기호일보 = '1억 플러스 아이드림' 7월 시행 가시화 ▲ 신아일보 = '채상병특검법' 폐기 여당 이탈표 없었다 ▲ 인천일보 = 철도망 쟁탈전, 기적소리 울렸다 ▲ 일간경기 = 김동연 ""경기북자도 흔들림 없다"" ▲ 중부일보 = '박병화 공포'에 인계동 거리 합동순찰 나선 수원시의회 ▲ 현대일보 = 인천시, 지구단위계획 손본다 ▲ 강원도민일보 = 강원 미래산업 글로벌도시 마스터플랜 임박 ▲ 강원일보 = 도내 어린이집·유치원 6년새 285곳 줄폐원 ▲ 경남도민신문 = 경남항공 국가산단 '스마트그린 산업단지' 지정 ▲ 경남도민일보 = 미등록 체류자 과잉 단속에 얼어붙은 이주민 사회 ▲ 경남매일 = 현동 공공아파트 '혈세 부담' 의혹 확산 ▲ 경남신문 = 경남 농가 작년 농업소득 646만원… 6년 연속 '전국 꼴찌' ▲ 경남일보 = 화장장 유치 '찬성' 이면엔 '실리' ▲ 경북매일 = '채상병法' 부결에… TK 현안 '고준위 특별법' 자동 폐기 수순 ▲ 경북신문 = '고준위특별법' 결국 폐기… 원전 핵폐기물 처리 비상 ▲ 경북일보 = ""시중은행 전환은 미래 100년 모멘텀 철저한 현지화 전략으로 영업망 확대"" ▲ 경상일보 = 울산서 오죽 꽃 피었다 ▲ 국제신문 = 사상∼해운대 대심도, 착공 3년 늦어진다 ▲ 대경일보 = 채상병특검법 폐기 여야 막판까지 정쟁 ▲ 대구신문 = 'DGB' 떼고 'iM' 붙인다 ▲ 대구일보 = 의사되려 지방 간다…명문학군 학원·집값 들썩 ▲ 매일신문 = 똘똘 뭉친 與…채상병 특검법 폐기 ▲ 부산일보 = 값비싼 '바다 사용료', 부산 해양산업 발목 잡는다 ▲ 영남일보 = DGB금융계열사 내달5일부터 'iM' ▲ 울산매일 = 2052년 울산 인구 25.7% ↓ 생산연령인구 급감 ▲ 울산신문 = 울산 인구 28년뒤 83만명까지 준다 ▲ 울산제일일보 = 매곡천 자전거 데이트 ▲ 창원일보 = 사천 '경남 항공 국가산단' 스마트그린단지 된다 ▲ 광남일보 = 역대급 방문 행렬…전남관광 날개 달다 ▲ 광주매일 = 무안군, '뻘흙 불법 성토' 5필지 '우량농지' 준공 승인도 내줬다 ▲ 광주일보 = 전남, 얼어붙은 일자리 시장… 첨단·전략산업 유치 총력 ▲ 남도일보 = 무안군 왜 이러나…공항 이전 '버스 광고' 중단 압력 ▲ 전남매일 = 지난해 전남 찾은 관광객 6300만명…엑스포 특수 후 최대 ▲ 전라일보 = 제주도 그린수소 산업 최적 울산 수소도시 해외서 주목 ▲ 전북도민일보 = 30년후 전북인구 145만명대 '추락' ▲ 전북일보 = 전북 2052년 145만명…중위연령 62.8세 ▲ 금강일보 = 후퇴하는 세대 다양성 '젊은 국회'는 없다 ▲ 대전일보 = 들끓는 전세·웨딩사기에 눈물 살기 더 힘들어지는 2030세대 ▲ 동양일보 = 물살을 가르며 ▲ 중도일보 = '생명의 강' 태화강 기적… 화려함 덜고 자연 채웠다 ▲ 중부매일 = 35회 시·군 대항 역전마라톤 29∼31일 189명 선수들 열전 ▲ 충남일보 = 대전 학생 수 30년 뒤 '반토막'… 전체인구 절반이 노인 ▲ 충청신문 = 현대오일뱅크, 페놀 불법 배출 사과·해명 언제 하나 ▲ 충청일보 = 충북 과수화상병 급속 확산 '초비상' ▲ 충청투데이 = 대전 트램 사업비 얼마나 늘어날까… 지역 건설업계 '촉각' ▲ 뉴제주일보 = 6월은 호국보훈의 달 ▲ 제민일보 = 30년 후 인구피라미드 '역삼각형' 심화 ▲ 제주매일 = MZ세대 관광객 특성·취향 반영한 전략 모색 '잰걸음' ▲ 제주일보 = 10명 가운데 4명 65세 이상 노인 ▲ 한라일보 = 농업현장 ""사전준비부터 제대로""(서울=연합뉴스) "
세계일보,https://n.news.naver.com/mnews/article/022/0003933958?sid=102,"제주·광주 “국립트라우마치유센터, 정부 지원 요구 공동 대응”"," 4·3-5·18 교두보, 민주평화·상생 맞손인권·산업·문화·인사교류 등 6개 과제 협약 민주평화의 역사이자 상징인 제주4·3과 광주5·18을 교두보로 제주도와 광주시가 민주주의와 인권의 가치를 공유하고 번영의 미래를 함께 만들어 나가기 위해 손을 맞잡았다. 18일 제주도에 따르면 제주도와 광주시는 전날 광주시청에서 민주평화와 번영을 위한 상생발전 업무협약을 맺었다. 협약은 올해 제76주년 4·3희생자 추념식에 참석한 강기정 광주시장이 오영훈 도지사, 4·3생존희생자·유족들과 오찬을 함께 하며 4·3과 5·18 진상규명을 위한 공동 협력과 양 지역의 공동 번영과 발전을 위한 교류·협력의 필요성에 공감대를 형성하면서 이뤄지게 됐다. 제주도와 광주시는 이번 협약을 통해 민주평화와 국가 균형발전에 선도적 역할을 수행하기 위한 6개 주요 과제에 협력하기로 합의했다. 양 지역은 제주4·3 추념행사와 5·18민주화운동 기념행사에 상호 방문하고 민주평화정신 계승을 위한 평화·인권정책 개발과 우수사례 공유 등 교류 활성화에 협력한다. 7월 출범하는 국립트라우마치유센터 제주분원과 광주본원의 운영 내실화를 위해 정부 지원 요구 등에 공동 대응하며 국가폭력 피해자의 치유에 최선을 다한다. 제주도와 광주시가 17일 광주시청에서 민주평화와 번영을 위한 상생발전 업무협약을 맺고 참석자들이 기념촬영하고 있다. 제주도 제공 이와 함께 재생에너지와 청정수소로의 에너지대전환을 위해 탄소중립 기술교류와 사업에도 협력해 대한민국 탄소중립을 선도적으로 실천해나간다. 제주도민과 광주시민들이 일상에서 다양한 문화예술을 향유하도록 시립·도립예술단 교류공연, 지역 청년·신진예술가 교류 등에 적극 협력한다. 양 지역의 발전을 함께 응원하기 위해 고향사랑기부제 활성화에 협력하는 한편, 양 지역 간 정책 이해도를 높이고 업무협력을 증진하도록 공무원 인사교류와 교육 교류과정 운영 등을 추진한다. 오영훈 도지사와 강기정 시장은 이날 협약식에서 평화와 상생을 근간으로 지속가능한 지역 발전을 모색하자는데 뜻을 모았다. 오 지사는 “이번 협약이 그동안의 민간 교류를 더 든든하게 받치고 새로운 상생모델을 만드는 새로운 출발이 되기를 기대한다”면서 “제주4·3과 광주5·18이라는 역사적 공감대를 바탕으로 교류를 이어가 평화와 인권의 가치를 세계로 확산하는 연대를 구축하도록 힘을 보태겠다”고 강조했다. 강 시장은 “제주와 광주는 역사 바로 세우기를 넘어서 대한민국의 미래를 창조하기 위해 연대·협력해야 한다”면서 “이 협약을 통해 인권, 산업, 문화, 인사교류 등 여러 분야에 걸쳐 깊고 단단하게 결속하겠다”고 말했다. 협약식 이후 오 지사와 강 시장은 상호 지역에 고향사랑기부를 하고, 고향사랑기부제도가 지방재정 확충을 통한 국가 균형발전에 기여할 수 있도록 제도 홍보 등에 양 지역이 적극 참여하기로 뜻을 모았다. 강 시장은 제주 농산물 소비 촉진에 동참하기 위해 제주 특산품인 제주감귤을 답례품으로 선택했으며, 오 지사는 답례품으로 명판문구(네이밍 도네이션)를 골라 광주시 예술의전당 대극장 좌석에 이름을 남기게 됐다. "
중앙일보,https://n.news.naver.com/mnews/article/025/0003358294?sid=100,"미국 지켜주는 미사일?…1기당 163억, 비싸고 말 많은 SM-3 [이철재의 밀담]"," 말 많은 무기를 드디어 도입하기로 확정됐다. 해상 탄도미사일 요격 미사일인 SM-3 도입 사업 얘기다. SM-3는 말 그대로 해군 이지스 구축함에 발사해 적 탄도미사일을 격추하는 무기다. 대한민국에서 고고도미사일방어(THAADㆍ사드) 체계 못잖게 찬성과 반대가 엇갈리는 무기로 꼽힌다. 사드 체계는 주한미군이 운용하니, 한국 보유 (예정의) 무기론 SM-3가 논란의 중심에 있는 셈이다. 2020년 11월 16일 하와이 동북쪽 바다에서 미국 해군의 이지스 구축함 존 핀함(DDG 113)이 SM-3 블록 ⅡA를 발사해 모의 중거리탄도미사일(IRBM)를 요격하는 시험에 성공했다. MDA 발단은 지난 4월 26일 제161회 방위사업추진위원회(방추위)에서 이지스함(KDX-Ⅲ Batch-Ⅱ)에 탑재할 ‘해상탄도탄요격유도탄’을 국외구매(FMS)로 확보하는 사업추진기본전략을 심의ㆍ의결하면서다. 사업기간은 2025~2030년까지며, 총 사업비는 약 8039억원이다. 쉽게 풀자면 이렇다. KDX-Ⅲ Batch-Ⅱ는 해군의 이지스 구축함 중 2022년 7월 28일 진수한 정조대왕함(DDG 995)과 후속함 등 3척을 뜻한다. FMS는 미국이 동맹국과 우방국에 무기를 판매하는 방식이다. 그리고 미국의 해당 탄도미사일 요격 미사일은 SM-3와 SM-6가 있는데, SM-6는 2023년 3월 13일 제150회 방추위에서 ‘장거리함대공유도탄(SM-6급) 사업’ 구매를 결정했으니 남는 건 SM-3밖에 없다.사업추진기본전략이 도중 바뀌거나 고꾸라지는 경우도 있다. 그러나 ‘해상탄도탄요격유도탄’은 그럴 가능성이 적다는 게 군 안팎의 예상이다. 방사청은 ‘해상탄도탄요격유도탄 추가 답변내용’을 국방부 기자단에 뿌리면서 여러 군데서 나올 의문점에 대해 선제적으로 답변했다. 그만큼 민감하다는 의미다. 왜 이럴까. ━ 북한의 미사일 고각발사가 부른 SM-3 SM-3의 정식 고유명칭은 RIM-161 스탠다드 미사일(Standard Missile) 3. 2014년 처음 실전배치됐다. 지난달 14일(현지시간) 이스라엘 해안에 있던 미 해군 이지스 구축함 2척이 SM-3 4~7발을 발사해 이란이 이스라엘에 쏜 탄도미사일이 대기권에 재진입하기도 전에 요격했다. 2016년 9월 5일 북한은 황해도 황주에서 노동미사일 3발을 쐈다. 조선중앙TV 캡처 SM-3는 미국의 해상 미사일 방어 체계 중 최강이다. 사거리와 요격 고도가 우주 공간까지 뻗어 나간다. 블록 ⅠB의 경우 최대 사거리 700㎞와 최고 요격 고도 400㎞다. 블록 ⅡA의 경우 최대 사거리와 최고 요격 고도는 각각 2500㎞와 1500㎞다. 그래서 대륙간탄도미사일(ICBM)까지 제한적으로 요격할 수 있으며, 인공위성을 파괴할 수도 있다고 한다. 작전영역도 매우 넓다. SM-3의 도입 필요성은 2013년 처음 제기됐다. 당시 북한이 탄도미사일을 고각으로 발사할 경우 이를 요격할 수단이 없다는 점이 지적됐다. 탄도미사일은 정상 각도(30~45도)로 쏴야지 가장 멀리 날아간다. 그러나 이보다 높은 고각으로 쏜다면 미사일의 고도가 높아지고 비행거리가 줄어든다. 대신 낙하 속도를 높여 운동 에너지를 키울 수 있다. 처음엔 북한이 고각발사를 할 것이라 꿈도 안 꿨다. 그러나 2014년 3월 26일 북한은 준중거리탄도미사일(MBRM)인 노동미사일 2발을 고각발사했다. 노동미사일은 1300㎞를 날아가는데, 당시 사거리는 650㎞였다. 북한은 당시 핵탄두를 소형화하지 못했기 때문에 유사시 탑재량이 넉넉한 노동미사일을 핵투발 수단으로 쏠 수 있다. 한국군과 주한미군의 패트리엇 미사일은 고각발사한 노동미사일을 요격하기가 어려웠다.이때문에 SM-3를 도입해야 한다는 주장이 나왔고, 2017년 정식으로 소요가 결정됐다. 익명을 요구하는 정부 관계자는 “당시 국방부 장관이었던 송영무 전 장관이 해군 출신이었다. 그가 ‘SM-3를 갖추면 주한미군의 사드체례를 철수해도 된다’고 주장했다”고 귀띔했다. 그러나 SM-3 사업은 2020년 방추위 안건에 오르지 못하고, ‘장기검토’로 돌려졌다. 또 다른 정부 관계자는 “북한이 2019년 다양한 단거리탄도미사일과 여기에 달 수 있는 전술 핵탄두도 개발하기 시작했다. SM-3가 비싼 데 비해 효용성이 떨어진다는 연구가 있었다”고 설명했다.또 다른 변수는 중국이다. 중국은 관영 언론을 동원하며 SM-3를 ‘해상 사드’라고 비난했다. 복수의 정부 소식통에 따르면 문재인 정부는 사드 체계 배치 이후 나빠진 한ㆍ중 관계를 개선하려고 많은 외교적 노력을 기울였으며, 중국을 자극할 수 있는 SM-3 사업을 일단 접는 것도 그 같은 노력 중 하나였다. SM-3 진화적 개발 과정. 블록 ⅡA는 일본과 공동으로 개발했고, 블록 ⅡB는 개발이 취소된 상태다. MDA 방추위의 사업추진기본전략 의결 후 SM-3 논란은 또 불거졌다. 이들 논란은 크게 세 갈래였다. ①SM-3는 일본 미사일이다 ②작전 효율성이 떨어진다 ③미국의 MD(미사일 방어)에 편입된다는 것이다. ━ 미·일 공동 생산 블록 ⅡA는 도입 안 해 SM-3는 블록 ⅠB와 블록 ⅡA 두 종류가 있다. 블록 ⅠA는 단종됐고, 블록 ⅡB는 2013년 개발이 취소됐다. SM-3는 미국의 방위산업체인 RTX가 생산하는데, 블록 ⅡA는 일본 미쓰비시 중공업도 만든다. 1999년 미국과 일본이 공동으로 미사일 방어 체제를 개발하기로 한 합의의 결과다. 앞서 1998년 8월 31일 북한은 대포동1호 미사일을 발사했는데, 이 미사일이 일본 열도 위로 넘어간 게 계기였다. 블록 ⅡA 연구는 2006년 착수됐고, 2018년부터 실전배치됐다. SM-3 블록 ⅡA 개발 과정에서 미국과 일본의 협력. Quora 일각에선 블록 ⅠB 생산라인이 폐쇄됐으니, 웃돈을 줘 생산라인을 복구하거나 블록 ⅡB를 사 오는 방법밖에 없다고 주장한다. 블록 ⅡB는 일본의 기술과 부품이 들어갔기 때문에 한국이 사용하기가 꺼려지며, 일본도 한국 수출을 허용하지 않을 것이란 논리다. 하지만 이는 틀렸다. 블록 ⅠB는 아직도 생산 중이다. 미국 의회조사국(CRS)에 따르면 미국 미사일방어청(MDA)은 2024 회계연도부터 2028 회계연도까지 ⅠB를 각각 27기, 24기, 43기, 43기, 43기의 실전배치를 지난해 요구했다. 블록 ⅡB가 비싸니 블록 ⅠB를 더 많이 들여오는 것이다. 또 블록 ⅠB는 이지스 구축함뿐만 아니라 미국의 하와이, 유럽의 폴란드와 루마니아에 배치한 지상형 이지스 체계인 이지스 어쇼어에도 들어간다. 그리고 한반도를 방어하는 데는 블록 ⅠB로 충분하다. 아니 충분하고도 남는다. ━ “북한의 사드 체계 무력화 대응하는 데 유리” MDA의 예산요구안을 분석하면 블록 ⅠB는 1기당 가격이 1200만(약 163억원)~1500만 달러(약 205억) 수준이다. 한국이 이 값으로 사 온다는 얘긴 아니지만, SM-3는 상당히 고가다. 그런데 SM-3는 최소 고도 80㎞ 이상의 탄도미사일을 격추할 수 있다. 2024 회계연도 미국 미사일 방어청(MDA) 요구안. CRS 반면 북한이 유사시 한국을 타격할 ‘북한판 이스칸데르’ 화성-11가(KN-23), ‘북한판 에이태큼스(ATACMS)’ 화성-11나(KN-24), 초대형 방사포(KN-25) 등 단거리탄도미사일(SRBM) 삼총사는 고도 60㎞를 넘지 못한다. 북한이 최근 집중적으로 개발하고 있는 순항미사일인 화살과 불화살은 낮은 고도로 날아간다. 북한은 이들 미사일에 전술 핵탄두인 화산-31을 달 수 있다고 주장하고 있다. SM-3의 소요를 처음 제기했던 2013년만 하더라도 북한이 한국을 핵공격하려면 전략 핵탄두를 단 준중거리탄도미사일(MRBM) 이상의 탄도미사일을 고각을 쏴야만 했다. 하지만 2024년 현재 북한은 핵 옵션이 다양하다. 군 소식통은 “북한이 고각발사를 감행하더라도 사거리 때문에 수도권이 아닌 남부지방에 떨어질 수 있다”며 “주한미군의 사드 체계나 군 당국이 곧 배치할 장거리 방공 체계(L-SAM)로 막을 수 있다”고 말했다. 그러나 2017년 국방부의 ‘KAMD 보강을 위한 해상 탄도탄 요격 유도탄의 효용성에 관한 연구’에 따르면 북한은 고각발사로 사드 체계를 무력화하려고 하는데, SM-3가 고각발사를 방어하는 데 가장 유리하다. 또 정상각으로 발사한 거의 모든 북한의 탄도미사일을 상승 단계부터 요격이 가능하다. 또 다른 군 소식통은 “북한은 SRBM 삼총사, 순항미사일을 고각발사와 함께 동시다발 ‘섞어쏘기’를 계획하고 있을 것”이라며 “SM-3는 이때 긴요한 무기”라고 말했다. ━ 한국에 필요하면 미국 위해 발사할 수도 진보 진영에선 한국의 SM-3는 한국이 아니라 일본 본토 또는 오키나와ㆍ괌ㆍ하와이의 미군 기지, 미국 본토로 날아가는 미사일을 방어한다고 주장하고 있다. 더 나아가 중국의 탄도미사일도 막을 수 있다고 보는 사람도 있다. 중국 인민해방군 로켓군 배치도. 한반도와 일본을 노리는 미사일은 북부전구에 배치됐다. 미국 본토 등 다른 지역을 공격할 미사일은 한반도에서 꽤 떨어진 곳에 있다. @PeterWood_PDW 앞서 지난해 8월 한ㆍ미ㆍ일 정상은 미국 캠프데이비드에서 “증강된 탄도미사일 방어 협력을 추진할 것”이라고 선언했다. 한국은 SM-3로 이를 실행하려 한다는 해석이다. 더 나아가 미국의 자국의 MD에 한국과 일본을 끌어들인다는 구도다. 한마디로 한국과 일본이 미국을 지켜주는 셈이다.이를 위해 한ㆍ미ㆍ일은 연합 미사일 방어 훈련을 열며, 지난해 12월 미사일 경보ㆍ정보를 실시간으로 공유하는 체계도 가동했다. 이에 대해 방사청은 SM-3가 “북한 미사일을 한반도 상공 중간단계에서 요격한다”고 해명했지만, 충분치 않다는 분위기다.일단. 한국의 SM-3는 발사 권한이 한국 대통령에게 있다. 미국 대통령이 발사할 수 있는 게 아니다. 한국 대통령이 유사시 한반도로 보내질 병력과 무기가 모여 있는 해외 미군 기지를 지켜야 한다고 판단하면 미국을 위해 쏠 수 있을 것이다. 이게 한국에 이익을 가져온다면 말이다. 군 소식통은 “한국의 SM-3를 미국의 MD에 편입하려면 해군 이지스 구축함이 합동교전능력(CEC)을 갖춰야 하는데, 아직 도입 계획이 없다”고 말했다.한국의 SM-3가 중국의 대륙간탄도미사일(ICBM)을 격추할 순 없다. 중국이 미국에 ICBM을 쏘면 북극을 거쳐 미 본토로 간다. SM-3가 사거리가 길더라도 너무 멀리 떨어져 있기 때문에 한국 영해에서 요격할 수 없다. 오키나와ㆍ괌ㆍ하와이로 날아가는 탄도미사일을 격추하려면 해군 이지스 구축함이 제주도에서 한참 남쪽으로 내려가 동중국해에 자리를 잡아야 한다.또 다른 소식통은 “미국은 괌에도 이지스 어쇼어를 추가로 배치하고 있으며, 인도ㆍ태평양에 탄도미사일방어(BMD) 체계를 탑재한 이지스 구축함을 늘리고 있다”며 “일본은 해상자위대의 이지스 구축함 8척 모두 SM-3를 구비하며, 이지스 어쇼어의 해상형인 이지스 탑재 호위함도 계획고 있다”고 말했다. 그는 “미국과 일본 모두 한국이 도와주면 마다하지는 않겠지만, 반드시 필요한 것은 아니다”면서 “직접 요격보다는 상승 단계의 북한 탄도미사일 정보를 한국에 더 원하고 있다”고 말했다. ━ 1기당 최소 163억 값어치 미리 설명했을까 SM-3는 이처럼 말 많은 무기다. 말 많은 무기가 탈 많은 무기로 바뀌지 않으려면 미리 꼼꼼하게 따져보고 단단히 준비해야만 했다. SM-3로 무장할 예정인 해군의 이지스 구축함 정조대왕함(DDG 995). 방위사업청 중국의 눈치를 볼 필요는 없지만, 중국을 지나치게 자극하는 것도 금물이다. 중국에 외교적으로 SM-3의 당위성을 설명하는 게 좋다. 그렇다고 중국이 수긍하기를 바랄 수는 없겠지만, 한국은 명분은 챙길 수 있다. 그리고 SM-3는 정말 비싸다. 사전에 SM-3가 왜 필요한지, 값어치 하는지 국민과 여론, 국회에 납득시켜야 한다. 그러나 정부와 군 당국이 그랬을까. "
강원도민일보,https://n.news.naver.com/mnews/article/654/0000070210?sid=100,"한호연·이철규 후보, 현정부 국정평가 놓고 치열한 공방",""
